Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Golden Tate,1,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
CeeDee Lamb,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Laviska Shenault,0,0,0,0,0,0,1,6,0,0,3,31,0,0,0,0
Cooper Kupp,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Khadarel Hodge,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Jamison Crowder,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Kendrick Bourne,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Mike Williams,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Equanimeous St. Brown,0,0,0,0,0,0,1,7,0,0,2,39,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Tyler Lockett,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Keke Coutee,0,0,0,0,0,0,0,0,0,0,2,17,0,1,0,0
Jalen Reagor,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
Michael Pittman,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Christian Kirk,0,0,0,0,0,0,1,0,0,0,3,19,0,0,0,0
Quintez Cephus,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Tyler Boyd,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
James Washington,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Riley Ridley,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Alshon Jeffery,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Richie James,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
Mack Hollins,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Marvin Hall,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Travis Fulgham,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Antonio Brown,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Olamide Zaccheaus,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Dontrelle Inman,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Rashard Higgins,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Bryan Edwards,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
C.J. Board,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Christian Blake,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Greg Ward,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Jeff Smith,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Emmanuel Sanders,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
KeeSean Johnson,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
John Hightower,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
De'Michael Harris,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0
Antonio Callaway,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Cedrick Wilson,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Gunner Olszewski,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0
N'Keal Harry,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
KJ Hamler,0,0,0,0,0,0,2,-8,0,0,0,0,0,0,0,0
Alex Erickson,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0
Cameron Batson,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Kendall Hinton,9,1,13,0,2,0,2,7,0,0,0,0,0,0,0,0
