Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Diontae Johnson,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Alshon Jeffery,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
Mike Evans,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
Pharoh Cooper,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
Sammy Watkins,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0
Laquon Treadwell,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,5,38,0,0,1,0
Jalen Reagor,0,0,0,0,0,0,1,19,0,0,2,46,0,0,0,0
CeeDee Lamb,0,0,0,0,0,0,1,15,0,0,2,46,0,0,0,0
N'Keal Harry,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Adam Thielen,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Sterling Shepard,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Michael Pittman,0,0,0,0,0,0,1,3,0,0,2,42,0,0,0,0
Steven Mitchell,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Richie James,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,3,40,0,0,1,0
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Willie Snead,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Mohamed Sanu,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Collin Johnson,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Corey Davis,0,0,0,0,0,0,0,0,0,0,3,34,0,0,1,0
Greg Ward,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0
Henry Ruggs,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Terry McLaurin,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Christian Kirk,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Chris Godwin,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Chase Claypool,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Allen Lazard,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Quintez Cephus,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Equanimeous St. Brown,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Jeff Smith,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Jaleel Scott,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Juwan Johnson,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Penny Hart,0,0,0,0,0,0,1,19,0,0,1,3,0,0,0,0
DaeSean Hamilton,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Jamison Crowder,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Tavon Austin,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Brandon Zylstra,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Isaiah Wright,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Quez Watkins,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Cam Sims,0,0,0,0,0,0,1,5,0,0,1,8,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Brandon Powell,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Zay Jones,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0
KeeSean Johnson,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
K.J. Hill,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Javon Wims,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Deebo Samuel,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
Alex Erickson,0,0,0,0,0,0,1,0,0,0,1,9,0,0,1,0
