Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
J.K. Dobbins,0,0,0,0,0,0,1,6,0,0,4,38,0,0,0,0
Tarik Cohen,0,0,0,0,0,0,2,21,0,0,3,20,0,0,0,0
Latavius Murray,0,0,0,0,0,0,12,58,0,0,1,7,0,0,0,0
David Montgomery,0,0,0,0,0,0,14,45,0,0,2,9,0,0,0,0
Jordan Howard,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
Frank Gore,0,0,0,0,0,0,15,57,0,0,1,5,0,0,0,0
Anthony McFarland,0,0,0,0,0,0,6,42,0,0,1,7,0,0,0,0
Joshua Kelley,0,0,0,0,0,0,8,43,0,0,2,9,0,0,1,0
Royce Freeman,0,0,0,0,0,0,2,4,0,0,2,31,0,0,0,0
Chase Edmonds,0,0,0,0,0,0,3,13,0,0,2,21,0,0,0,0
Jordan Wilkins,0,0,0,0,0,0,9,39,0,0,1,6,0,0,0,0
J.J. Taylor,0,0,0,0,0,0,11,43,0,0,0,0,0,0,0,0
Jalen Richard,0,0,0,0,0,0,1,14,0,0,3,8,0,0,0,0
Lamical Perine,0,0,0,0,0,0,7,24,0,0,2,-1,0,0,0,0
LeSean McCoy,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Kerryon Johnson,0,0,0,0,0,0,3,16,0,0,1,14,0,0,0,0
Mark Ingram,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,0
Carlos Hyde,0,0,0,0,0,0,4,12,0,0,1,11,0,0,0,0
Leonard Fournette,0,0,0,0,0,0,7,15,0,0,2,7,0,0,0,0
Gus Edwards,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0
Devontae Booker,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0
Jamaal Williams,0,0,0,0,0,0,6,14,0,0,1,3,0,0,0,0
Darrel Williams,0,0,0,0,0,0,2,6,0,0,2,1,0,0,0,0
D'Andre Swift,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Alexander Mattison,0,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0
Dion Lewis,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0
Andy Janovich,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Alec Ingold,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
C.J. Ham,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Wayne Gallman,0,0,0,0,0,0,4,7,0,0,2,7,0,0,0,0
Tyler Ervin,0,0,0,0,0,0,1,5,0,0,2,8,0,0,0,0
T.J. Yeldon,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
Benjamin Snell,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0
Keith Smith,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Tony Pollard,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,0,0
Jeremy McNichols,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Jakob Johnson,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Travis Homer,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
JaMycal Hasty,0,0,0,0,0,0,2,9,0,0,1,9,0,0,0,0
Cullen Gillaspia,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Devonta Freeman,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0
Malcolm Brown,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0
Reggie Bonnafon,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
Darwin Thompson,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,0
Boston Scott,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Jaylen Samuels,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C.J. Prosise,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Darrynton Evans,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
Corey Clement,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
Matt Breida,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
Peyton Barber,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
