Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Deonte Harris,0,0,0,0,0,0,1,-2,0,0,3,19,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0
Cole Beasley,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Preston Williams,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Malik Taylor,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
A.J. Green,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
John Brown,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Christian Blake,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Isaiah Zuber,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Marquez Valdes-Scantling,0,0,0,0,0,0,1,4,0,0,1,19,0,0,0,0
Equanimeous St. Brown,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Vyncint Smith,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Henry Ruggs,0,0,0,0,0,0,1,1,0,0,2,8,0,0,0,0
Kalif Raymond,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Malcolm Perry,0,0,0,0,0,0,1,-5,0,0,1,10,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,1,4,0,0,2,1,0,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Rashard Higgins,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Isaiah Ford,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Ashton Dulin,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Austin Carr,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Javon Wims,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Darrius Shepherd,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Michael Pittman,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Tommylee Lewis,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Juwan Johnson,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Diontae Johnson,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Amari Cooper,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Cedrick Wilson,0,0,0,0,0,0,2,-11,0,0,0,0,0,0,0,0
Gunner Olszewski,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Dante Pettis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
