Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Kalen Ballage,0,0,0,0,0,0,8,11,1,0,0,0,0,0,0,0
Cam Akers,0,0,0,0,0,0,15,63,0,0,1,-1,0,0,0,0
Keith Smith,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Raheem Mostert,0,0,0,0,0,0,14,68,0,0,0,0,0,0,0,0
LeSean McCoy,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Phillip Lindsay,0,0,0,0,0,0,11,38,0,0,3,7,0,0,0,0
Peyton Barber,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0
Patrick Laird,0,0,0,0,0,0,2,20,0,0,2,12,0,0,0,0
Kareem Hunt,0,0,0,0,0,0,7,21,0,0,3,7,0,0,0,0
Kenyan Drake,0,0,0,0,0,0,10,26,0,0,2,14,0,0,0,0
Ito Smith,0,0,0,0,0,0,6,24,0,0,2,9,0,0,0,0
Jerick McKinnon,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Jamaal Williams,0,0,0,0,0,0,1,6,0,0,2,14,0,0,0,0
Patrick Ricard,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Alfred Morris,0,0,0,0,0,0,7,39,0,0,0,0,0,0,0,0
Dion Lewis,0,0,0,0,0,0,1,4,0,0,2,14,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,2,4,0,0,1,25,0,0,0,0
Todd Gurley,0,0,0,0,0,0,1,-1,0,0,2,15,0,0,0,0
Jaylen Samuels,0,0,0,0,0,0,1,4,0,0,1,12,0,0,0,0
Adrian Peterson,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0
Dare Ogunbowale,0,0,0,0,0,0,2,17,0,0,1,8,0,0,0,0
Alexander Mattison,0,0,0,0,0,0,1,1,0,0,1,14,0,0,0,0
D'Ernest Johnson,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
Greg Howell,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0
Brian Hill,0,0,0,0,0,0,5,-2,0,0,2,9,0,0,0,0
Wayne Gallman,0,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0
Boston Scott,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Jalen Richard,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Scottie Phillips,0,0,0,0,0,0,2,9,0,0,1,7,0,0,0,0
Samaje Perine,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0
Elijhaa Penny,0,0,0,0,0,0,1,2,0,0,1,9,0,0,0,0
Devine Ozigbo,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jeremy McNichols,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Anthony McFarland,0,0,0,0,0,0,1,5,0,0,1,9,0,0,0,0
Justice Hill,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Darrell Henderson,0,0,0,0,0,0,1,-2,0,0,1,5,0,0,0,0
Rico Dowdle,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
AJ Dillon,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
Tevin Coleman,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
Michael Burton,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Malcolm Brown,0,0,0,0,0,0,1,4,0,0,1,6,0,0,0,0
Devontae Booker,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
Alex Armah,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Trayveon Williams,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Darrel Williams,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
J.J. Taylor,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Theo Riddick,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,0
Malcolm Perry,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Rashaad Penny,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Joshua Kelley,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Alec Ingold,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Royce Freeman,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
